log_text,label
Compilation error: undefined reference to 'init',1
Array index out of bounds at items[-1],1
"Concurrent access issue detected, marking as flaky",0
[INFO] Build failed: syntax error in Controller.cs:1024,1
"Thread timing issue in TestPaymentFlow, intermittent failure",0
Critical bug in AuthModule: data corruption detected [retryable],1
Jenkins agent disconnected temporarily during build,0
Test flapping: TestAuthFlow passed after 3 retries,0
Permission denied: user test_user lacks access to connection pool,1
[INFO] Linker error: unresolved symbol 'main' !,1
"CI infrastructure hiccup, restarting job",0
Out of memory error during read,1
ERROR: Permission denied: user test_user lacks access to database,1
"Timeout waiting for memory, test marked as flaky",0
[ERROR] Compilation error: undefined reference to 'process_data' !,1
Assertion failed: result != null at Handler.ts:1024,1
AssertionError: Expected 42 but got 0,1
[INFO] Stack overflow in recursive call at transform,1
"WARN: Possible race condition in EventBus, test unreliable",0
Logic error: division by zero in validate !,1
ERROR: ValueError: Expected string but got object,1
Logic error: division by zero in validate,1
REGRESSION: Feature payment-flow broken after commit abc1234,1
"Thread timing issue in TestDataSync, intermittent failure",0
"Database connection pool exhausted, waiting for free connection",0
WARN: Deadlock detected but recovered in DataLayer,0
"Container startup timeout, extending deadline !",0
Compilation error: undefined reference to 'cleanup',1
Authorization failure for write on memory (see logs for details),1
API contract violation: missing required field 'amount' [retryable],1
WARN: Service NotificationService temporarily unavailable,0
"[INFO] BUG: Incorrect calculation in validateInput: expected [1,2,3], got false",1
"DATABASE CONNECTION POOL EXHAUSTED, WAITING FOR FREE CONNECTION",0
Security violation: invalid token in CacheService,1
[INFO] Schema validation error: invalid format,1
Resource temporarily unavailable: connection pool,0
Resource temporarily unavailable: cache (see logs for details),0
"Build node worker-3 experiencing high load, test delayed...",0
"Possible race condition in CacheManager, test unreliable...",0
WARN: Resource temporarily unavailable: database,0
"Build node node-1 experiencing high load, test delayed",0
CRITICAL: Authentication bypass detected in /api/users,1
Critical bug in DataLayer: data corruption detected,1
Non-deterministic test result in TestDataSync,0
ERROR: Logic error: division by zero in process,1
Verification failed: values should match,1
"TIMEOUT WAITING FOR CONNECTION POOL, TEST MARKED AS FLAKY",0
"[INFO] Concurrent access issue detected, marking as flaky",0
REGRESSION: FEATURE PAYMENT-FLOW BROKEN AFTER COMMIT ABC1234 (SEE LOGS FOR DETAILS),1
[INFO] Heap corruption detected in custom_allocator,1
[WARN] Stack overflow in recursive call at handle,1
"Container startup timeout, extending deadline",0
Resource temporarily unavailable: file lock,0
Linker error: unresolved symbol 'main' !,1
Resource temporarily unavailable: cache,0
Resource temporarily unavailable: memory,0
Type mismatch in Main.java: cannot convert int to boolean,1
Critical bug in EventBus: data corruption detected,1
Deadlock detected but recovered in DataLayer,0
Missing dependency: node_modules required by utils,1
Assertion failed: count == expected at Module.go:1024,1
"Cache miss caused timeout, retrying operation",0
Non-deterministic test result in TestCacheInvalidation,0
Service DatabaseService temporarily unavailable,0
"Database connection pool exhausted, waiting for free connection",0
Jenkins agent disconnected temporarily during build,0
WARN: Test flapping: TestAuthFlow passed after 3 retries...,0
CRITICAL: AUTHENTICATION BYPASS DETECTED IN /API/USERS,1
FATAL ERROR: Segmentation fault in AuthModule !,1
[ERROR] Security violation: invalid token in MessageQueue,1
"CONNECTION TO PAYMENTGATEWAY TIMED OUT AFTER 30000MS, RETRYING...",0
[WARN] Compilation error: undefined reference to 'cleanup',1
NullReferenceException in org.project.core.PaymentService,1
"[INFO] Possible race condition in DataLayer, test unreliable [retryable]",0
[DEBUG] Build failed: syntax error in Main.java:128,1
Security violation: invalid token in DatabaseService,1
ERROR: Non-deterministic test result in TestUserLogin,0
"Timeout waiting for memory, test marked as flaky",0
"WARN: Timeout waiting for memory, test marked as flaky",0
WARN: Linker error: unresolved symbol 'cleanup' (see logs for details),1
Missing dependency: libpq required by core,1
"Cache miss caused timeout, retrying operation",0
Logic error: division by zero in handle,1
[DEBUG] Array index out of bounds at results[-1],1
"Connection to DatabaseService timed out after 30000ms, retrying...",0
Stack overflow in recursive call at handle,1
"[WARN] CI infrastructure hiccup, restarting job",0
CRITICAL BUG IN EVENTBUS: DATA CORRUPTION DETECTED [RETRYABLE],1
Deadlock detected but recovered in CacheManager...,0
"Container startup timeout, extending deadline",0
ERROR: REGRESSION: Output differs from expected in TestAuthFlow,1
Intermittent failure in TestUserLogin: connection reset by peer,0
Service MessageQueue temporarily unavailable,0
WARN: Critical bug in EventBus: data corruption detected,1
STACK OVERFLOW IN RECURSIVE CALL AT TRANSFORM !,1
[WARN] ValueError: Expected array but got undefined,1
Security violation: invalid token in UserService (see logs for details),1
"[INFO] Network error: connection refused to api-host:9200, attempt 3/3",0
Assertion failed: result != null at Controller.cs:128,1
Resource temporarily unavailable: database !,0
"Possible race condition in AuthModule, test unreliable",0
TypeError: Cannot read property 'items' of undefined [retryable],1
"Concurrent access issue detected, marking as flaky",0
"Socket timeout during execute, will retry",0
[WARN] Linker error: unresolved symbol 'cleanup',1
[WARN] Security violation: invalid token in MessageQueue,1
Compilation error: undefined reference to 'cleanup',1
Verification failed: list should not be empty,1
Intermittent failure in TestDataSync: connection reset by peer (see logs for details),0
Non-deterministic test result in TestUserLogin,0
AssertionError: Expected 42 but got false,1
[WARN] TypeError: Cannot read property 'result' of undefined !,1
WARN: Spurious failure in parallel test execution: TestUserLogin,0
[DEBUG] API contract violation: missing required field 'user_id',1
[ERROR] PERMISSION DENIED: USER ADMIN LACKS ACCESS TO FILE LOCK,1
"[DEBUG] Concurrent access issue detected, marking as flaky (see logs for details)",0
FATAL ERROR: Segmentation fault in Scheduler,1
Security violation: invalid token in MessageQueue,1
"Socket timeout during execute, will retry",0
[DEBUG] Verification failed: result should not be null,1
"ERROR: RESPONSE MISMATCH IN /API/PAYMENTS: EXPECTED HTTP [1,2,3], GOT NULL...",1
"[INFO] FLAKY: TEST TESTAPIENDPOINT FAILED INTERMITTENTLY, KNOWN ISSUE",0
CRITICAL: Authentication bypass detected in /api/users,1
"WARN: Database connection pool exhausted, waiting for free connection !",0
Compilation error: undefined reference to 'init',1
ASSERTION FAILED: X > 0 AT MODULE.GO:512,1
"Possible race condition in Scheduler, test unreliable",0
"[INFO] Test assertion mismatch: expected=[1,2,3], actual=null",1
Random failure detected in IntegrationTest.testQuery,0
"Thread timing issue in TestPaymentFlow, intermittent failure",0
Random failure detected in IntegrationTest.testCreate [retryable],0
"[DEBUG] Timeout waiting for memory, test marked as flaky...",0
[DEBUG] Array index out of bounds at data[1000] [retryable],1
Permission denied: user test_user lacks access to database...,1
"Container startup timeout, extending deadline",0
Service NotificationService temporarily unavailable,0
[DEBUG] Resource temporarily unavailable: database,0
Security violation: invalid token in NotificationService !,1
"Timeout waiting for database, test marked as flaky",0
Intermittent failure in TestAuthFlow: connection reset by peer,0
Stack overflow in recursive call at transform,1
REGRESSION: Feature report-generation broken after commit def5678...,1
Deadlock detected but recovered in Scheduler,0
"[WARN] Concurrent access issue detected, marking as flaky",0
"NETWORK ERROR: CONNECTION REFUSED TO API-HOST:8080, ATTEMPT 3/3",0
WARN: CRITICAL: Authentication bypass detected in /api/data,1
"[ERROR] FLAKY: Test TestAPIEndpoint failed intermittently, known issue",0
[DEBUG] Logic error: division by zero in execute,1
WARN: Spurious failure in parallel test execution: TestAPIEndpoint,0
"[WARN] SOCKET TIMEOUT DURING WRITE, WILL RETRY",0
"AssertionError: Expected ""success"" but got null",1
[ERROR] TYPEERROR: CANNOT READ PROPERTY 'VALUE' OF UNDEFINED...,1
REGRESSION: Feature report-generation broken after commit def5678,1
[INFO] REGRESSION: Output differs from expected in TestDataSync,1
"BUG: Incorrect calculation in validateInput: expected [1,2,3], got 500",1
[DEBUG] Resource temporarily unavailable: memory,0
"BUG: INCORRECT CALCULATION IN CALCULATETOTAL: EXPECTED 42, GOT NULL",1
[WARN] Jenkins agent disconnected temporarily during test,0
[ERROR] CRITICAL BUG IN DATALAYER: DATA CORRUPTION DETECTED,1
Random failure detected in UserServiceTest.testValidation,0
Non-deterministic test result in TestCacheInvalidation,0
Linker error: unresolved symbol 'cleanup',1
Missing dependency: libssl required by utils,1
REGRESSION: Feature report-generation broken after commit ghi9012,1
"BUG: INCORRECT CALCULATION IN PROCESSPAYMENT: EXPECTED ""SUCCESS"", GOT ""ERROR""",1
"Timeout waiting for file lock, test marked as flaky",0
Linker error: unresolved symbol 'init',1
Security violation: invalid token in PaymentGateway,1
"Possible race condition in DataLayer, test unreliable...",0
"Concurrent access issue detected, marking as flaky",0
[DEBUG] FATAL: NullPointerException at UserController.execute:128,1
Array index out of bounds at results[99],1
"Connection to AuthService timed out after 30000ms, retrying... !",0
Intermittent failure in TestAuthFlow: connection reset by peer,0
Permission denied: user admin lacks access to file lock,1
"Concurrent access issue detected, marking as flaky...",0
"CI infrastructure hiccup, restarting job",0
[INFO] Service AuthService temporarily unavailable,0
Test flapping: TestCacheInvalidation passed after 5 retries...,0
NullReferenceException in com.app.services.UserController !,1
"Response mismatch in /api/users: expected HTTP ""success"", got null",1
Stack overflow in recursive call at validate,1
"Thread timing issue in TestAuthFlow, intermittent failure",0
Temporary resource exhaustion in connection_pool,0
"CONCURRENT ACCESS ISSUE DETECTED, MARKING AS FLAKY",0
Resource temporarily unavailable: database,0
"[ERROR] Database connection pool exhausted, waiting for free connection",0
NullReferenceException in org.project.core.PaymentService,1
API contract violation: missing required field 'timestamp',1
[ERROR] TypeError: Cannot read property 'id' of undefined,1
"ERROR: BUG: Incorrect calculation in calculateTotal: expected true, got 500",1
Array index out of bounds at items[10],1
Random failure detected in E2ETest.testCreate,0
Out of memory error during execute,1
"[WARN] AssertionError: Expected ""success"" but got []...",1
"WARN: Test TestCacheInvalidation is unstable, skipping for now (see logs for details)",0
NON-DETERMINISTIC TEST RESULT IN TESTPAYMENTFLOW,0
Assertion failed: count == expected at Module.go:512...,1
Test flapping: TestUserLogin passed after 5 retries,0
[WARN] Stack overflow in recursive call at handle,1
Compilation error: undefined reference to 'init',1
[WARN] Compilation error: undefined reference to 'process_data',1
[INFO] Resource temporarily unavailable: database,0
WARN: Process crashed with signal SIGSEGV,1
"Concurrent access issue detected, marking as flaky",0
"[DEBUG] Timeout waiting for file lock, test marked as flaky",0
REGRESSION: Feature report-generation broken after commit abc1234,1
CRITICAL: UNHANDLED NULL REFERENCE IN CACHEMANAGER,1
Schema validation error: invalid format,1
REGRESSION: Feature payment-flow broken after commit def5678,1
[ERROR] Logic error: division by zero in transform (see logs for details),1
Permission denied: user user123 lacks access to database,1
"Thread timing issue in TestAPIEndpoint, intermittent failure",0
